Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),3D printing resin type (product.metafields.shopify.3d-printing-resin-type),Bed leveling type (product.metafields.shopify.bed-leveling-type),Color (product.metafields.shopify.color-pattern),Compatible filament (product.metafields.shopify.compatible-filament),Component package type (product.metafields.shopify.component-package-type),Connection type (product.metafields.shopify.connection-type),Enclosure type (product.metafields.shopify.enclosure-type),Finish (product.metafields.shopify.finish),Material (product.metafields.shopify.material),Memory technology (product.metafields.shopify.memory-technology),Print technology (product.metafields.shopify.print-technology),Printer functions (product.metafields.shopify.printer-functions),Recommended age group (product.metafields.shopify.recommended-age-group),Toy/Game material (product.metafields.shopify.toy-game-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
anycubic-kobra-2-max-3d-printer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/612gMiaX6GL._AC_SL1500.jpg?v=1709378280,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anycubic-kobra-2-max-3d-printer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/71gzn5b0AhL._AC_SL1500.jpg?v=1709378280,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anycubic-kobra-2-max-3d-printer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/71cGlbfzOQL._AC_SL1500.jpg?v=1709378280,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anycubic-kobra-2-max-3d-printer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/61HfLSjq3bL._AC_SL1500.jpg?v=1709378280,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anycubic-kobra-2-max-3d-printer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/71LlrhdpmvL._AC_SL1500.jpg?v=1709378280,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anycubic-kobra-2-max-3d-printer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/71OzDYSBPCL._AC_SL1500.jpg?v=1709378280,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anycubic-kobra-2-max-3d-printer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/71LJSjW5_JL._AC_SL1500.jpg?v=1709378280,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pla-filament-for-3d-prinitng,PLA Pro Filament 1.75mm,"<p dir=""ltr""><b>PLA</b> is one of  common plastics used on FDM machines (3D printing) &amp; is commonly available as a 3D printable <b>filament. </b>The <strong>PLA Filament</strong> is later burned out as it has a lower melting temperature than the surrounding material.</p>
<p dir=""ltr""><img src=""https://cdn.shopify.com/s/files/1/0848/9943/0675/files/7_ff4dbbb5-4c6a-4c97-934f-3f8abf7d15f2.png?v=1773211559"" alt="""" width=""300"" height=""300""></p>
<p dir=""ltr"">PLA 1.75 mm Filament,  || 750gm / 1 Kg 3D printer</p>
<p dir=""ltr"">PLA filament for 3D printer || 1.75 mm diameter</p>
<p dir=""ltr"">Best Quality, 100% Guarantee, Best Printing PLA Filament</p>
<p dir=""ltr"">Brand new</p>
<p dir=""ltr"">Original and high quality</p>
<p dir=""ltr"">Best in price</p>
<p dir=""ltr"">100% technical support before/after support</p>
<p dir=""ltr""><img src=""https://cdn.shopify.com/s/files/1/0848/9943/0675/files/8.png?v=1773211557"" alt="""" width=""203"" height=""203""><img src=""https://cdn.shopify.com/s/files/1/0848/9943/0675/files/4_092178a6-4141-4ca1-9ced-b5078ecda079.png?v=1773211558"" alt="""" width=""203"" height=""203""><img src=""https://cdn.shopify.com/s/files/1/0848/9943/0675/files/6_bb54f26f-619e-47a9-b919-c11ba3103f6f.png?v=1773211557"" alt="""" width=""203"" height=""203""><img src=""https://cdn.shopify.com/s/files/1/0848/9943/0675/files/3_39aec912-e071-4ebb-95a9-042e0903d7fd.png?v=1773211557"" alt="""" width=""202"" height=""202""></p>
<p><strong>Features</strong></p>
<p dir=""ltr"">High Quality</p>
<p dir=""ltr"">Harmless to human body</p>
<p dir=""ltr"">No air bubble</p>
<p dir=""ltr"">Provide Stable printing</p>
<p dir=""ltr"">Bright in color</p>
<p><strong>PLA Filament Properties</strong></p>
<p dir=""ltr"">High Strength, Good toughness</p>
<p dir=""ltr"">No unpleasant smell while heating</p>
<p dir=""ltr"">Less warping or shrinking issues</p>
<p dir=""ltr"">Nontoxic</p>
<p dir=""ltr"">High print speed and resolution</p>
<p dir=""ltr""><br></p>
<p><strong>Product Specifications</strong></p>
<div dir=""ltr"">
<table width=""382"">
<colgroup> <col style=""width: 337px;""> <col style=""width: 217px;""> </colgroup>
<tbody>
<tr>
<td>
<p dir=""ltr"">Diameter</p>
</td>
<td>
<p dir=""ltr"">1.75 mm</p>
</td>
</tr>
<tr>
<td>
<p dir=""ltr"">HeatBed Temperature</p>
</td>
<td>
<p dir=""ltr"">45 – 60 oC</p>
</td>
</tr>
<tr>
<td>
<p dir=""ltr"">Print Temperature</p>
</td>
<td>
<p dir=""ltr"">210 – 230 oC</p>
</td>
</tr>
<tr>
<td>
<p dir=""ltr"">Net weight</p>
</td>
<td>
<p dir=""ltr""> 750gm / 1 kg</p>
</td>
</tr>
<tr>
<td>
<p dir=""ltr"">Length</p>
</td>
<td>245 / 330 metres</td>
</tr>
</tbody>
</table>
<p><span>.</span></p>
</div>
<p dir=""ltr"">Packing: Vacuum packing with desiccant</p>
<p dir=""ltr"">Certificate: CE,ROSH,SGS, Reach</p>
<p dir=""ltr"">The order will be dispatched in 24 hours after full payment with Highly secure packing<br>Delivered within 2-4 working days from dispatching order</p>",3D Galaxy,"Electronics > Print, Copy, Scan & Fax > 3D Printer Accessories > Filaments",,,True,Size,750gm,,Color,White,,,,,,950.0,shopify,49.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Sea_green.png?v=1758541022,1.0,,False,,,499682.0,,,,,,,,,,,,,,black; clear-blue; yellow; purple; gray; brown,,,,,,plastic,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/white.png?v=1758022568,kg,,,True,,,True,,,active
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Black,,,,,,950.0,shopify,50.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_BLUE.png?v=1758541078,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/black.png?v=1758022564,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Red,,,,,,950.0,shopify,63.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_PURPLE.png?v=1758541098,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Red.png?v=1758194991,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Blue,,,,,,950.0,shopify,91.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_GREEN.png?v=1758541113,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Blue.png?v=1758194984,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Green,,,,,,950.0,shopify,84.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_SILVER.png?v=1758541134,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/green.png?v=1758022565,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Yellow,,,,,,950.0,shopify,89.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_GREY.png?v=1758541156,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_Yellow_colour.png?v=1758544952,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Orange,,,,,,950.0,shopify,87.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_BROWN.png?v=1758541170,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/orange.png?v=1758022566,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Sky Blue,,,,,,950.0,shopify,86.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_PINK.png?v=1758541186,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Sky_Blue.png?v=1758194996,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Metalic Blue,,,,,,950.0,shopify,100.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_RED.png?v=1758541202,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Metallic_Blue.png?v=1765003372,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Brown,,,,,,950.0,shopify,85.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_YELLOW.png?v=1758541217,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Brown.png?v=1758022565,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Pink,,,,,,950.0,shopify,91.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_SKY_BLUE.png?v=1758541238,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Pink.png?v=1758194988,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Purple,,,,,,950.0,shopify,88.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_BLACK.png?v=1758541257,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Purple.png?v=1765005893,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Ivory,,,,,,950.0,shopify,95.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_BABY_PINK.png?v=1758541367,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Ivory_59ca50e3-c600-4831-9524-f18caf441f0d.png?v=1765003400,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Silver,,,,,,950.0,shopify,91.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_SKIN.png?v=1758541380,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Silver.png?v=1765005415,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Grey,,,,,,950.0,shopify,92.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_WHITE.png?v=1758541392,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Grey.png?v=1758194987,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Magenta,,,,,,950.0,shopify,93.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_ORANGE.png?v=1758541402,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/MAGENTA_PLA.png?v=1760431776,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Marble,,,,,,950.0,shopify,79.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_MAGENTA.png?v=1758541413,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Marble.png?v=1765007340,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Army Green,,,,,,950.0,shopify,87.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_ARMY_GREEN.png?v=1758541427,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/ARMY_GREEN__PLA.png?v=1760431753,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Mint,,,,,,950.0,shopify,90.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_MINT.png?v=1758541441,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Mint.png?v=1758194992,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Baby pink,,,,,,950.0,shopify,75.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/pla_BLACK_COLOUR.png?v=1758541486,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Baby_pink.png?v=1758194984,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Sea green,,,,,,950.0,shopify,84.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_IVORY.png?v=1758541869,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Sea-Green.png?v=1760431675,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Natural,,,,,,950.0,shopify,94.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_COPPER.png?v=1758541945,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_-_NATURAL.png?v=1760431698,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Transparent red,,,,,,950.0,shopify,0.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_MRTALLIC_BLUE.png?v=1758541968,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Transparent_PLA_RED.png?v=1760431719,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Pearl white,,,,,,950.0,shopify,87.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_SKIN_colour.png?v=1758544762,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Pearl_White.png?v=1765008555,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Copper,,,,,,950.0,shopify,79.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_MARBLE.png?v=1758544777,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Metallic_Copper.png?v=1765003760,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Skin,,,,,,950.0,shopify,80.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/TRANSPARENT_RED.png?v=1758544791,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Skin.png?v=1758022566,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,750gm,,,Gold,,,,,,950.0,shopify,10.0,deny,manual,530.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_PERAL_WHITE.png?v=1758544807,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/WhatsApp_Image_2026-07-04_at_15.55.24.jpg?v=1783161119,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,White,,,,,,1000.0,shopify,89.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_NATURAL.png?v=1758544832,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_WHITE.png?v=1758541392,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Black,,,,,,1000.0,shopify,92.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/white.png?v=1758022568,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/pla_BLACK_COLOUR.png?v=1758541486,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Red,,,,,,1000.0,shopify,96.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/black.png?v=1758022564,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_RED.png?v=1758541202,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Blue,,,,,,1000.0,shopify,99.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/green.png?v=1758022565,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_BLUE.png?v=1758541078,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Green,,,,,,1000.0,shopify,99.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_Yellow_colour.png?v=1758544952,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_GREEN.png?v=1758541113,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Yellow,,,,,,1000.0,shopify,96.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/orange.png?v=1758022566,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_YELLOW.png?v=1758541217,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Orange,,,,,,1000.0,shopify,99.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Brown.png?v=1758022565,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_ORANGE.png?v=1758541402,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Sky Blue,,,,,,1000.0,shopify,99.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Skin.png?v=1758022566,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_SKY_BLUE.png?v=1758541238,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Metalic Blue,,,,,,1000.0,shopify,100.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Red.png?v=1758194991,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_MRTALLIC_BLUE.png?v=1758541968,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Brown,,,,,,1000.0,shopify,100.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Blue.png?v=1758194984,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_BROWN.png?v=1758541170,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Pink,,,,,,1000.0,shopify,76.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Sky_Blue.png?v=1758194996,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_PINK.png?v=1758541186,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Purple,,,,,,1000.0,shopify,53.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Pink.png?v=1758194988,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_PURPLE.png?v=1758541098,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Ivory,,,,,,1000.0,shopify,59.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Grey.png?v=1758194987,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_IVORY.png?v=1758541869,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Silver,,,,,,1000.0,shopify,40.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Mint.png?v=1758194992,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_SILVER.png?v=1758541134,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Grey,,,,,,1000.0,shopify,100.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Baby_pink.png?v=1758194984,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_GREY.png?v=1758541156,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Magenta,,,,,,1000.0,shopify,63.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/MAGENTA_PLA.png?v=1760431776,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_MAGENTA.png?v=1758541413,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Marble,,,,,,1000.0,shopify,29.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/ARMY_GREEN__PLA.png?v=1760431753,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_MARBLE.png?v=1758544777,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Army Green,,,,,,1000.0,shopify,44.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Sea-Green.png?v=1760431675,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_ARMY_GREEN.png?v=1758541427,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Mint,,,,,,1000.0,shopify,79.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_-_NATURAL.png?v=1760431698,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_MINT.png?v=1758541441,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Baby pink,,,,,,1000.0,shopify,35.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Transparent_PLA_RED.png?v=1760431719,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_BABY_PINK.png?v=1758541367,kg,,,,,,,,,
